YearBuilt,BuildingArea,Car,Postcode,Rooms,Price,Regionname,Suburb,Type,zipcode,airbnb_record_count,airbnb_daily_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_daily_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
,,2.0,3084.0,4,1150000.0,Eastern Metropolitan,Rosanna,h,3084.0,44.0,101.11363636363636,,,90.0,,
,,2.0,3084.0,4,1150000.0,Eastern Metropolitan,Rosanna,h,3084.0,28.0,168.21428571428572,1128.75,2298.0,120.0,670.0,1490.0
,,2.0,3084.0,4,1160000.0,Eastern Metropolitan,Rosanna,h,3084.0,44.0,101.11363636363636,,,90.0,,
,,2.0,3084.0,4,1160000.0,Eastern Metropolitan,Rosanna,h,3084.0,28.0,168.21428571428572,1128.75,2298.0,120.0,670.0,1490.0
1980.0,105.0,1.0,3084.0,2,615000.0,Eastern Metropolitan,Rosanna,u,3084.0,44.0,101.11363636363636,,,90.0,,
1980.0,105.0,1.0,3084.0,2,615000.0,Eastern Metropolitan,Rosanna,u,3084.0,28.0,168.21428571428572,1128.75,2298.0,120.0,670.0,1490.0
,,2.0,3084.0,3,940000.0,Eastern Metropolitan,Rosanna,h,3084.0,44.0,101.11363636363636,,,90.0,,
,,2.0,3084.0,3,940000.0,Eastern Metropolitan,Rosanna,h,3084.0,28.0,168.21428571428572,1128.75,2298.0,120.0,670.0,1490.0
1900.0,80.0,0.0,3011.0,2,665000.0,Western Metropolitan,Seddon,h,3011.0,128.0,88.5078125,,,63.0,,
1900.0,80.0,0.0,3011.0,2,665000.0,Western Metropolitan,Seddon,h,3011.0,70.0,108.57142857142857,441.9166666666667,1624.611111111111,73.0,350.0,1300.0
1920.0,,0.0,3011.0,3,950000.0,Western Metropolitan,Seddon,h,3011.0,128.0,88.5078125,,,63.0,,
1920.0,,0.0,3011.0,3,950000.0,Western Metropolitan,Seddon,h,3011.0,70.0,108.57142857142857,441.9166666666667,1624.611111111111,73.0,350.0,1300.0
,,2.0,3011.0,2,1085000.0,Western Metropolitan,Seddon,h,3011.0,128.0,88.5078125,,,63.0,,
,,2.0,3011.0,2,1085000.0,Western Metropolitan,Seddon,h,3011.0,70.0,108.57142857142857,441.9166666666667,1624.611111111111,73.0,350.0,1300.0
,,1.0,3011.0,3,847000.0,Western Metropolitan,Seddon,h,3011.0,128.0,88.5078125,,,63.0,,
,,1.0,3011.0,3,847000.0,Western Metropolitan,Seddon,h,3011.0,70.0,108.57142857142857,441.9166666666667,1624.611111111111,73.0,350.0,1300.0
,,1.0,3011.0,2,785000.0,Western Metropolitan,Seddon,h,3011.0,128.0,88.5078125,,,63.0,,
,,1.0,3011.0,2,785000.0,Western Metropolitan,Seddon,h,3011.0,70.0,108.57142857142857,441.9166666666667,1624.611111111111,73.0,350.0,1300.0
1900.0,168.0,1.0,3205.0,3,2240000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
1900.0,168.0,1.0,3205.0,3,2240000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
,,1.0,3205.0,3,2050000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
,,1.0,3205.0,3,2050000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
1970.0,42.0,1.0,3205.0,1,460000.0,Southern Metropolitan,South Melbourne,u,3205.0,186.0,221.31182795698925,,,141.5,,
1970.0,42.0,1.0,3205.0,1,460000.0,Southern Metropolitan,South Melbourne,u,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
2004.0,75.0,1.0,3205.0,2,1100000.0,Southern Metropolitan,South Melbourne,t,3205.0,186.0,221.31182795698925,,,141.5,,
2004.0,75.0,1.0,3205.0,2,1100000.0,Southern Metropolitan,South Melbourne,t,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
1910.0,105.0,1.0,3205.0,3,1820000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
1910.0,105.0,1.0,3205.0,3,1820000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
,,2.0,3205.0,3,1780000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
,,2.0,3205.0,3,1780000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
1880.0,,0.0,3205.0,2,1024000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
1880.0,,0.0,3205.0,2,1024000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
2003.0,110.87,2.0,3205.0,3,680000.0,Southern Metropolitan,South Melbourne,u,3205.0,186.0,221.31182795698925,,,141.5,,
2003.0,110.87,2.0,3205.0,3,680000.0,Southern Metropolitan,South Melbourne,u,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
1970.0,,1.0,3205.0,2,1150000.0,Southern Metropolitan,South Melbourne,h,3205.0,186.0,221.31182795698925,,,141.5,,
1970.0,,1.0,3205.0,2,1150000.0,Southern Metropolitan,South Melbourne,h,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
2001.0,150.0,2.0,3205.0,3,710000.0,Southern Metropolitan,South Melbourne,u,3205.0,186.0,221.31182795698925,,,141.5,,
2001.0,150.0,2.0,3205.0,3,710000.0,Southern Metropolitan,South Melbourne,u,3205.0,114.0,204.2982456140351,1226.0243902439024,4125.225806451613,145.0,999.0,3525.0
,15.0,2.0,3141.0,3,1320000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,15.0,2.0,3141.0,3,1320000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
2000.0,,1.0,3141.0,1,537000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
2000.0,,1.0,3141.0,1,537000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
2000.0,,2.0,3141.0,2,800000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
2000.0,,2.0,3141.0,2,800000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,0.0,3141.0,1,410000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,0.0,3141.0,1,410000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1970.0,,1.0,3141.0,2,499000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
1970.0,,1.0,3141.0,2,499000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1900.0,82.0,0.0,3141.0,2,1214000.0,Southern Metropolitan,South Yarra,h,3141.0,526.0,167.0532319391635,,,120.0,,
1900.0,82.0,0.0,3141.0,2,1214000.0,Southern Metropolitan,South Yarra,h,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1970.0,73.0,0.0,3141.0,2,485000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
1970.0,73.0,0.0,3141.0,2,485000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1970.0,,1.0,3141.0,3,920000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
1970.0,,1.0,3141.0,3,920000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,1.0,3141.0,2,615000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,1.0,3141.0,2,615000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,1.0,3141.0,2,642000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,1.0,3141.0,2,642000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1880.0,145.0,0.0,3141.0,2,1710000.0,Southern Metropolitan,South Yarra,h,3141.0,526.0,167.0532319391635,,,120.0,,
1880.0,145.0,0.0,3141.0,2,1710000.0,Southern Metropolitan,South Yarra,h,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,1.0,3141.0,2,851000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,1.0,3141.0,2,851000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,2.0,3141.0,3,2030000.0,Southern Metropolitan,South Yarra,t,3141.0,526.0,167.0532319391635,,,120.0,,
,,2.0,3141.0,3,2030000.0,Southern Metropolitan,South Yarra,t,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,0.0,3141.0,2,1405000.0,Southern Metropolitan,South Yarra,h,3141.0,526.0,167.0532319391635,,,120.0,,
,,0.0,3141.0,2,1405000.0,Southern Metropolitan,South Yarra,h,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
2000.0,,2.0,3141.0,2,850000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
2000.0,,2.0,3141.0,2,850000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1970.0,106.0,1.0,3141.0,2,792500.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
1970.0,106.0,1.0,3141.0,2,792500.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
1960.0,46.0,0.0,3141.0,1,390500.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
1960.0,46.0,0.0,3141.0,1,390500.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,2.0,3141.0,3,2050000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,2.0,3141.0,3,2050000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,2.0,3141.0,2,595000.0,Southern Metropolitan,South Yarra,u,3141.0,526.0,167.0532319391635,,,120.0,,
,,2.0,3141.0,2,595000.0,Southern Metropolitan,South Yarra,u,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
,,1.0,3182.0,1,346000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,1.0,3182.0,1,346000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1970.0,,1.0,3182.0,1,520000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1970.0,,1.0,3182.0,1,520000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,1.0,3182.0,1,320000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,1.0,3182.0,1,320000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
2006.0,84.0,1.0,3182.0,2,610500.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
2006.0,84.0,1.0,3182.0,2,610500.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1968.0,,1.0,3182.0,1,350000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1968.0,,1.0,3182.0,1,350000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1930.0,74.0,0.0,3182.0,2,1120000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1930.0,74.0,0.0,3182.0,2,1120000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1890.0,98.0,1.0,3182.0,2,1077000.0,Southern Metropolitan,St Kilda,t,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1890.0,98.0,1.0,3182.0,2,1077000.0,Southern Metropolitan,St Kilda,t,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1910.0,97.0,1.0,3182.0,2,1301000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1910.0,97.0,1.0,3182.0,2,1301000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1890.0,112.0,2.0,3182.0,2,1440000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1890.0,112.0,2.0,3182.0,2,1440000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,0.0,3182.0,2,680000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,0.0,3182.0,2,680000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,0.0,3182.0,3,1361000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,0.0,3182.0,3,1361000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1930.0,115.0,0.0,3182.0,3,1000000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1930.0,115.0,0.0,3182.0,3,1000000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,1.0,3182.0,2,902000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,1.0,3182.0,2,902000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1955.0,140.0,1.0,3182.0,3,1190000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
1955.0,140.0,1.0,3182.0,3,1190000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,0.0,3182.0,2,920000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,0.0,3182.0,2,920000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
2004.0,54.0,1.0,3182.0,2,482000.0,Southern Metropolitan,St Kilda,u,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
2004.0,54.0,1.0,3182.0,2,482000.0,Southern Metropolitan,St Kilda,u,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
,,1.0,3182.0,4,2260000.0,Southern Metropolitan,St Kilda,h,3182.0,579.0,148.37305699481865,390.0,1300.0,109.0,390.0,1300.0
,,1.0,3182.0,4,2260000.0,Southern Metropolitan,St Kilda,h,3182.0,556.0,147.05935251798562,1054.8505154639174,3863.9415584415583,120.0,827.5,3125.0
1960.0,137.0,1.0,3041.0,4,810000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
2014.0,183.0,2.0,3041.0,3,1021000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
,293.0,1.0,3041.0,3,925000.0,Western Metropolitan,Strathmore,t,3041.0,6.0,107.33333333333333,,,87.5,,
1965.0,204.0,2.0,3041.0,5,910000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
,,2.0,3041.0,3,900000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
1940.0,,3.0,3041.0,3,995000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
,,2.0,3041.0,5,1150000.0,Western Metropolitan,Strathmore,h,3041.0,6.0,107.33333333333333,,,87.5,,
1950.0,190.0,2.0,3020.0,3,940000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1950.0,190.0,2.0,3020.0,3,940000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1950.0,95.0,0.0,3020.0,4,726000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1950.0,95.0,0.0,3020.0,4,726000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,1.0,3020.0,3,950000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,1.0,3020.0,3,950000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,5.0,3020.0,4,760000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,5.0,3020.0,4,760000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1950.0,189.0,6.0,3020.0,4,990000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1950.0,189.0,6.0,3020.0,4,990000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,1.0,3020.0,3,651500.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,1.0,3020.0,3,651500.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,4.0,3020.0,4,970000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,4.0,3020.0,4,970000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1960.0,,2.0,3020.0,3,841000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1960.0,,2.0,3020.0,3,841000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1950.0,93.84,0.0,3020.0,3,710000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1950.0,93.84,0.0,3020.0,3,710000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1930.0,108.0,1.0,3020.0,3,840000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
1930.0,108.0,1.0,3020.0,3,840000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,660000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,660000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,1.0,3020.0,3,692000.0,Western Metropolitan,Sunshine,h,3020.0,32.0,75.96875,,,43.0,,
,,1.0,3020.0,3,692000.0,Western Metropolitan,Sunshine,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,830000.0,Western Metropolitan,Sunshine North,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,830000.0,Western Metropolitan,Sunshine North,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,600000.0,Western Metropolitan,Sunshine North,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,600000.0,Western Metropolitan,Sunshine North,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,718000.0,Western Metropolitan,Sunshine North,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,718000.0,Western Metropolitan,Sunshine North,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1980.0,147.0,2.0,3020.0,4,775000.0,Western Metropolitan,Sunshine North,h,3020.0,32.0,75.96875,,,43.0,,
1980.0,147.0,2.0,3020.0,4,775000.0,Western Metropolitan,Sunshine North,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1960.0,145.0,1.0,3020.0,3,490000.0,Western Metropolitan,Sunshine North,h,3020.0,32.0,75.96875,,,43.0,,
1960.0,145.0,1.0,3020.0,3,490000.0,Western Metropolitan,Sunshine North,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1975.0,120.0,1.0,3020.0,3,716000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
1975.0,120.0,1.0,3020.0,3,716000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,511000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,511000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
2006.0,159.0,2.0,3020.0,4,515000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
2006.0,159.0,2.0,3020.0,4,515000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1970.0,119.0,1.0,3020.0,3,530000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
1970.0,119.0,1.0,3020.0,3,530000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1967.0,184.0,2.0,3020.0,4,685000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
1967.0,184.0,2.0,3020.0,4,685000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3020.0,3,700000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
,,2.0,3020.0,3,700000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
2008.0,124.45,2.0,3020.0,3,521000.0,Western Metropolitan,Sunshine West,t,3020.0,32.0,75.96875,,,43.0,,
2008.0,124.45,2.0,3020.0,3,521000.0,Western Metropolitan,Sunshine West,t,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
1950.0,100.0,1.0,3020.0,3,571000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
1950.0,100.0,1.0,3020.0,3,571000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,4.0,3020.0,3,710000.0,Western Metropolitan,Sunshine West,h,3020.0,32.0,75.96875,,,43.0,,
,,4.0,3020.0,3,710000.0,Western Metropolitan,Sunshine West,h,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
,,2.0,3127.0,2,682000.0,Southern Metropolitan,Surrey Hills,u,3127.0,41.0,82.82926829268293,,,69.0,,
,,2.0,3127.0,2,682000.0,Southern Metropolitan,Surrey Hills,u,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
1970.0,85.0,2.0,3127.0,2,825000.0,Southern Metropolitan,Surrey Hills,u,3127.0,41.0,82.82926829268293,,,69.0,,
1970.0,85.0,2.0,3127.0,2,825000.0,Southern Metropolitan,Surrey Hills,u,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
2013.0,195.0,2.0,3127.0,3,1525000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
2013.0,195.0,2.0,3127.0,3,1525000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
1910.0,124.0,0.0,3127.0,2,1260000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
1910.0,124.0,0.0,3127.0,2,1260000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
1930.0,265.0,2.0,3127.0,4,2360000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
1930.0,265.0,2.0,3127.0,4,2360000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
1980.0,96.0,1.0,3127.0,2,1250000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
1980.0,96.0,1.0,3127.0,2,1250000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
,,4.0,3127.0,4,1490000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
,,4.0,3127.0,4,1490000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
1886.0,186.0,2.0,3127.0,4,1600000.0,Southern Metropolitan,Surrey Hills,h,3127.0,41.0,82.82926829268293,,,69.0,,
1886.0,186.0,2.0,3127.0,4,1600000.0,Southern Metropolitan,Surrey Hills,h,3127.0,27.0,91.85185185185185,444.5,1699.0,80.0,444.5,1699.0
