Suburb,Rooms,Type,Price,Postcode,Car,BuildingArea,YearBuilt,Regionname,zipcode,airbnb_record_count,airbnb_daily_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_daily_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
South Yarra,1,u,411000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,411000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,360500.0,3141.0,1.0,44.0,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,360500.0,3141.0,1.0,44.0,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,1300000.0,3141.0,2.0,107.0,1986.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,1300000.0,3141.0,2.0,107.0,1986.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,1300000.0,3141.0,1.0,107.0,1980.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,1300000.0,3141.0,1.0,107.0,1980.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,u,1630000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,u,1630000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,625000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,625000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,490000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,490000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,955000.0,3141.0,1.0,85.0,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,955000.0,3141.0,1.0,85.0,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,380000.0,3141.0,1.0,41.0,1980.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,380000.0,3141.0,1.0,41.0,1980.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,601000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,601000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,450000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,450000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1500000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1500000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,1030000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,1030000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,555000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,555000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,2300000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,2300000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,515000.0,3141.0,1.0,44.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,515000.0,3141.0,1.0,44.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,805000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,805000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,370000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,370000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,360000.0,3141.0,1.0,46.0,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,360000.0,3141.0,1.0,46.0,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,310000.0,3141.0,1.0,40.0,1950.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,310000.0,3141.0,1.0,40.0,1950.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1036500.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1036500.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,627500.0,3141.0,1.0,85.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,627500.0,3141.0,1.0,85.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,u,1072000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,u,1072000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,425000.0,3141.0,1.0,56.0,2007.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,425000.0,3141.0,1.0,56.0,2007.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,330000.0,3141.0,1.0,47.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,330000.0,3141.0,1.0,47.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,450000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,450000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,550000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,550000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,400000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,400000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1700000.0,3141.0,2.0,,1990.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1700000.0,3141.0,2.0,,1990.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,613000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,613000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,1240000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,1240000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,832000.0,3141.0,1.0,,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,832000.0,3141.0,1.0,,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,693000.0,3141.0,1.0,64.0,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,693000.0,3141.0,1.0,64.0,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,551000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,551000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,u,740000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,u,740000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,2285000.0,3141.0,2.0,135.0,1890.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,2285000.0,3141.0,2.0,135.0,1890.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,450000.0,3141.0,1.0,,2013.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,450000.0,3141.0,1.0,,2013.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,515000.0,3141.0,1.0,65.0,2013.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,515000.0,3141.0,1.0,65.0,2013.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,u,805000.0,3141.0,3.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,u,805000.0,3141.0,3.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,630000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,630000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,600000.0,3141.0,2.0,72.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,600000.0,3141.0,2.0,72.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1780000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1780000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,h,2115000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,h,2115000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,523000.0,3141.0,0.0,,1940.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,523000.0,3141.0,0.0,,1940.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,4,u,2050000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,4,u,2050000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,320000.0,3141.0,0.0,47.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,320000.0,3141.0,0.0,47.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,920000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,920000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,400000.0,3141.0,1.0,45.0,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,400000.0,3141.0,1.0,45.0,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1810000.0,3141.0,1.0,18.0,1906.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1810000.0,3141.0,1.0,18.0,1906.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,612000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,612000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,567500.0,3141.0,1.0,56.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,567500.0,3141.0,1.0,56.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,540000.0,3141.0,1.0,53.0,1930.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,540000.0,3141.0,1.0,53.0,1930.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,803000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,803000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,t,2010000.0,3141.0,1.0,207.0,2016.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,t,2010000.0,3141.0,1.0,207.0,2016.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1945000.0,3141.0,1.0,148.0,1890.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1945000.0,3141.0,1.0,148.0,1890.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,906000.0,3141.0,0.0,88.0,1920.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,906000.0,3141.0,0.0,88.0,1920.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,367000.0,3141.0,0.0,42.0,1950.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,367000.0,3141.0,0.0,42.0,1950.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1130000.0,3141.0,1.0,77.0,1900.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1130000.0,3141.0,1.0,77.0,1900.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,500000.0,3141.0,1.0,73.0,1980.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,500000.0,3141.0,1.0,73.0,1980.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,310000.0,3141.0,1.0,37.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,310000.0,3141.0,1.0,37.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1100000.0,3141.0,0.0,81.0,1930.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1100000.0,3141.0,0.0,81.0,1930.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,410000.0,3141.0,0.0,48.0,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,410000.0,3141.0,0.0,48.0,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1125000.0,3141.0,0.0,89.0,1910.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1125000.0,3141.0,0.0,89.0,1910.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,840000.0,3141.0,1.0,92.0,2002.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,840000.0,3141.0,1.0,92.0,2002.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1400000.0,3141.0,2.0,172.0,2005.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1400000.0,3141.0,2.0,172.0,2005.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,635000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,635000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,680500.0,3141.0,1.0,70.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,680500.0,3141.0,1.0,70.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1800000.0,3141.0,3.0,,1900.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1800000.0,3141.0,3.0,,1900.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,280000.0,3141.0,0.0,35.0,1910.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,280000.0,3141.0,0.0,35.0,1910.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,613000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,613000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,520000.0,3141.0,1.0,62.0,1890.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,520000.0,3141.0,1.0,62.0,1890.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,827000.0,3141.0,2.0,,2000.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,827000.0,3141.0,2.0,,2000.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,510000.0,3141.0,1.0,,2000.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,510000.0,3141.0,1.0,,2000.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1200000.0,3141.0,0.0,84.0,1940.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1200000.0,3141.0,0.0,84.0,1940.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,480000.0,3141.0,1.0,61.0,1965.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,480000.0,3141.0,1.0,61.0,1965.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,660000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,660000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,470000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,470000.0,3141.0,1.0,,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,621500.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,621500.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,2200000.0,3141.0,0.0,238.0,1915.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,2200000.0,3141.0,0.0,238.0,1915.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1700000.0,3141.0,1.0,172.0,1894.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1700000.0,3141.0,1.0,172.0,1894.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1056800.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1056800.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,410000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,410000.0,3141.0,1.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,260800.0,3141.0,0.0,,1960.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,1,u,260800.0,3141.0,0.0,,1960.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,h,1200000.0,3141.0,1.0,86.0,1900.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,h,1200000.0,3141.0,1.0,86.0,1900.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1540000.0,3141.0,1.0,140.0,2003.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1540000.0,3141.0,1.0,140.0,2003.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,826000.0,3141.0,1.0,79.0,1970.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,826000.0,3141.0,1.0,79.0,1970.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,910000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,910000.0,3141.0,0.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,t,1715000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,t,1715000.0,3141.0,2.0,,,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,3,h,1700000.0,3141.0,1.0,148.0,1990.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,3,h,1700000.0,3141.0,1.0,148.0,1990.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,2,u,505000.0,3141.0,1.0,72.0,1969.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
South Yarra,2,u,505000.0,3141.0,1.0,72.0,1969.0,Southern Metropolitan,3141.0,355.0,144.36901408450703,1040.4036697247707,3417.811111111111,120.0,836.0,3030.0
South Yarra,1,u,330000.0,3141.0,1.0,,2011.0,Southern Metropolitan,3141.0,526.0,167.0532319391635,,,120.0,,
